Rank,BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category,Sorce
416.0,2019 고혜원 혜원국어 파이널 동형 모의고사,,178534687,고혜원,False,기타 출판사,2018-12-28,12000,10800,845.0,수험서/자격증,2019년1월3주
855.0,고독 깊은 곳,,178635970,하오징팡,True,기타 출판사,2018-12-28,14000,12600,784.0,소설/시/희곡,2019년1월3주
425.0,퀸 보헤미안 랩소디 OST 피아노 연주곡집,,176031735,스코어 편집부,False,기타 출판사,2018-12-30,10000,9000,954.0,예술/대중문화,2019년1월3주
14.0,골든아워,(양장 합본),176780265,이국종,False,기타 출판사,2018-12-30,30000,27000,2952.0,에세이,2019년1월3주
98.0,명탐정 코난 95,,176813976,아오야마 고쇼,False,서울미디어코믹스(서울문화사),2018-12-30,4500,4050,2413.0,만화,2019년1월3주
105.0,2019 민준호 사회 진도별.동형 모의고사,,176869725,민준호,False,에스티유니타스,2018-12-30,19000,17100,2544.0,수험서/자격증,2019년1월3주
579.0,XXX 홀릭 려 4,,177035372,CLAMP,True,서울미디어코믹스(서울문화사),2018-12-30,6500,5850,1459.0,만화,2019년1월3주
446.0,비밀 The Top Secret season 0 시즌 제로 7,,177161114,시미즈 레이코,True,서울미디어코믹스(서울문화사),2018-12-30,7000,6300,1144.0,만화,2019년1월3주
882.0,리커 & 시가렛,,177224296,자리야 란마루,True,서울미디어코믹스(서울문화사),2018-12-30,7000,6300,445.0,만화,2019년1월3주
851.0,동방의 부름,,162341439,피터 프랭코판,True,기타 출판사,2018-12-31,22000,19800,400.0,역사,2019년1월3주
904.0,"고마워, 우리 함께했던 모든 순간들",,175975219,스톤뮤직엔터테인먼트,False,기타 출판사,2018-12-31,48500,43650,3018.0,에세이,2019년1월3주
888.0,젊은 독자를 위한 서브컬처론 강의록,,176211295,우노 츠네히로,True,기타 출판사,2018-12-31,17000,15300,1339.0,만화,2019년1월3주
22.0,어원 덕분에 영어 공부가 쉬워졌습니다,,176821146,시미즈 켄지.스즈키 히로시,False,기타 출판사,2018-12-31,15000,13500,7453.0,외국어,2019년1월3주
26.0,지혜롭게 나이 든다는 것,,176838833,마사 C. 누스바움.솔 레브모어,True,기타 출판사,2018-12-31,17000,15300,3399.0,인문학,2019년1월3주
782.0,2019 공기업단기 NCS 한국철도공사 KORAIL 기출 변형 족보,,176876849,공기업단기 NCS출제연구소,False,에스티유니타스,2018-12-31,11000,9900,157.0,수험서/자격증,2019년1월3주
175.0,나의 히어로 아카데미아 20,,177032847,호리코시 코헤이,False,서울미디어코믹스(서울문화사),2018-12-31,5000,4500,2743.0,만화,2019년1월3주
837.0,큐피드에게 낙뢰,,177048070,스즈마루 민타,False,기타 출판사,2018-12-31,5500,4950,1750.0,만화,2019년1월3주
946.0,2020 전태련 함께하는 교육학 핵심톡톡 세트 - 전2권,,177176007,전태련,False,기타 출판사,2018-12-31,25000,22500,698.0,수험서/자격증,2019년1월3주
649.0,읽을 것들은 이토록 쌓여가고,,177219358,서효인.박혜진,False,기타 출판사,2018-12-31,15000,13500,468.0,에세이,2019년1월3주
203.0,파이브 스타 스토리 The Five Star Stories 14,,177276703,나가노 마모루,False,서울미디어코믹스(서울문화사),2018-12-31,9000,8100,3407.0,만화,2019년1월3주
356.0,정령왕 엘퀴네스 14,,177292470,이환,False,기타 출판사,2018-12-31,15000,13500,1479.0,소설/시/희곡,2019년1월3주
784.0,피너츠 완전판 14 : 1977~1978,,178481715,찰스 M. 슐츠,True,기타 출판사,2018-12-31,25000,22500,595.0,만화,2019년1월3주
3.0,한국 괴물 백과,,179074476,곽재식,True,기타 출판사,2018-12-31,22000,19800,5307.0,인문학,2019년1월3주
513.0,2018 답이색 운전면허 필기시험문제 1000제,(1종 2종 구분없다),98934142,도로교통공단,False,기타 출판사,2018-12-31,11200,10080,2219.0,수험서/자격증,2019년1월3주
18.0,그리하여 흘려 쓴 것들,,162341329,이제니,False,문학과지성사,2019-01-01,12000,10800,7921.0,소설/시/희곡,2019년1월3주
325.0,어쩐지 미술에서 뇌과학이 보인다,,176395502,에릭 캔델,True,기타 출판사,2019-01-01,22000,19800,1939.0,과학,2019년1월3주
626.0,반드시 전달되는 메시지의 법칙,,176638376,캠 바버,True,기타 출판사,2019-01-01,16800,15120,320.0,자기계발,2019년1월3주
544.0,2019 상장 기업 업종 지도,,177219035,박찬일,False,기타 출판사,2019-01-01,12000,10800,941.0,경제경영,2019년1월3주
297.0,2019 최신시사상식 195집,,177251606,박문각 시사상식편집부,False,기타 출판사,2019-01-01,10000,9000,519.0,수험서/자격증,2019년1월3주
954.0,2019 iMBC 캠퍼스 독학사 1단계 2주 완성 국민윤리,(교양공통 1단계),168485196,김미영,False,기타 출판사,2019-01-02,16000,14400,109.0,수험서/자격증,2019년1월3주
426.0,2019 마왕한자 : 공무원 빈출순 기출 한자,,173205679,도서출판 공시각 편집부,False,기타 출판사,2019-01-02,9500,8550,1576.0,수험서/자격증,2019년1월3주
610.0,2019 퍼펙트 국제무역사 1급,,174382089,김현수,False,기타 출판사,2019-01-02,32000,28800,562.0,수험서/자격증,2019년1월3주
218.0,신헌의 PSAT for NCS 수리.자료해석 핵심 기본서,,175881668,신헌.위포트 연구소,False,기타 출판사,2019-01-02,22800,20520,4121.0,수험서/자격증,2019년1월3주
384.0,해커스 토익 실전 1000제 2 LC Listening 해설집,(리스닝),176236666,해커스어학연구소,False,해커스어학연구소(Hackers),2019-01-02,15900,14310,2155.0,외국어,2019년1월3주
838.0,2019 개정판 위포트 인적성마스터 대기업 인적성검사 통합편,,176324120,위포트 연구소,False,기타 출판사,2019-01-02,22900,20610,456.0,수험서/자격증,2019년1월3주
749.0,해커스 중국어 HSK 1~4급 단어장,,176427686,해커스 HSK 연구소,False,해커스어학연구소(Hackers),2019-01-02,13900,12510,11868.0,외국어,2019년1월3주
765.0,해커스톡 여행영어 10분의 기적,,176569924,해커스어학연구소,False,해커스어학연구소(Hackers),2019-01-02,9800,8820,25364.0,외국어,2024년7월2주
68.0,2019 단기 합격 해커스 NCS 직업기초능력평가 + 직무수행능력평가,,176680035,김소원.김태형.윤종혁.해커스 취업교육연구소,False,기타 출판사,2019-01-02,19800,17820,3291.0,수험서/자격증,2019년1월3주
996.0,내일은 간사이,(오사카.교토.나라.고베 + 간사이 와이드),176787243,온 더 로드,False,기타 출판사,2019-01-02,17800,16020,312.0,여행,2019년1월3주
85.0,2019 위포트 NCS 직업기초능력평가 + 직무수행능력평가 통합 기본서,,177165914,위포트 연구소,False,기타 출판사,2019-01-02,22900,20610,2343.0,수험서/자격증,2019년1월3주
952.0,부의 주인은 누구인가,,177182456,비키 로빈.조 도밍후에즈,True,기타 출판사,2019-01-02,18000,16200,911.0,경제경영,2019년1월3주
588.0,"그래서 오늘, 마카롱을 먹기로 했다",,177584799,다이애나 리카사리,True,기타 출판사,2019-01-02,14800,13320,670.0,자기계발,2019년1월3주
285.0,크릿터 1호,,177585788,크릿터 편집부,False,민음사,2019-01-02,14000,12600,584.0,소설/시/희곡,2019년1월3주
400.0,덕과 성품,,177605282,스탠리 하우워어스,True,기타 출판사,2019-01-02,12000,10800,1957.0,종교/역학,2019년1월3주
675.0,2019 알기 쉬운 경제지표해설,,178124873,한국은행,False,기타 출판사,2019-01-02,6400,6400,1432.0,경제경영,2019년1월3주
253.0,뉴필로소퍼 2019 5호,,178448828,뉴필로소퍼 편집부,False,바다출판사,2019-01-02,15000,14250,1102.0,인문학,2019년1월3주
895.0,2019 독학사 1단계 5개년 기출문제집,,171817103,독학학위연구소,False,시대고시기획,2019-01-03,19000,17100,207.0,수험서/자격증,2019년1월3주
957.0,세상 쉽고 맛있는 튼이 이유식,,174577250,정주희,False,기타 출판사,2019-01-03,22000,19800,13288.0,요리/살림,2022년5월2주
180.0,2019 에듀윌 KBS한국어능력시험 2주끝장,,176005672,신은재.김지학,False,에듀윌,2019-01-03,24000,21600,1771.0,수험서/자격증,2019년1월3주
467.0,2019 에듀윌 공기업 통합 NCS 기본서 with PSAT,,176569170,에듀윌 공기업취업연구소,False,에듀윌,2019-01-03,20000,18000,730.0,수험서/자격증,2019년1월3주
437.0,"사랑하게 해줘서, 고마워",,176633490,김재식,True,쌤앤파커스,2019-01-03,14000,12600,1239.0,에세이,2019년1월3주
161.0,2019 에듀윌 공인중개사 부동산공법 체계도,(스프링),176684593,김희상,False,에듀윌,2019-01-03,7000,6300,1517.0,수험서/자격증,2019년1월3주
439.0,월간최신 취업에 강한 에듀윌 시사상식 2019.1,,176783693,에듀윌 상식연구소,False,에듀윌,2019-01-03,9000,8100,298.0,수험서/자격증,2019년1월3주
715.0,지속가능한 반백수 생활을 위하여,,176864120,신예희,False,21세기북스,2019-01-03,14000,12600,1027.0,에세이,2019년1월3주
469.0,2019 에듀윌 GSAT 삼성직무적성검사 기출분석집,,177040597,에듀윌 취업연구소,False,에듀윌,2019-01-03,21000,18900,679.0,수험서/자격증,2019년1월3주
368.0,2019 에듀윌 운전면허 필기시험 1종.2종 공통,(8절),177048022,에듀윌(도로교통공단 문제 제공),False,에듀윌,2019-01-03,10000,9000,1803.0,수험서/자격증,2019년1월3주
897.0,밥을 짓다 사람을 만나다,,177285112,고은정,False,기타 출판사,2019-01-03,19000,17100,360.0,에세이,2019년1월3주
17.0,10대의 뇌,,177294737,프랜시스 젠슨.에이미 엘리스 넛,True,웅진지식하우스,2019-01-03,18000,16200,5092.0,과학,2019년1월3주
501.0,치킨에 다리가 하나여도 웃을 수 있다면,,177462688,박사,False,기타 출판사,2019-01-03,13800,12420,370.0,에세이,2019년1월3주
306.0,가면생활자,,178338143,조규미,False,기타 출판사,2019-01-03,15000,13500,8992.0,청소년,2024년7월2주
497.0,잠든 사이 월급 버는 미국 배당주 투자,,176588902,소수몽키(홍승초).베가스풍류객(임성준).윤재홍,False,기타 출판사,2019-01-04,19000,17100,6042.0,경제경영,2019년1월3주
415.0,온라인 쇼핑의 종말,,177159838,바이난트 용건,True,기타 출판사,2019-01-04,20000,18000,464.0,경제경영,2019년1월3주
70.0,2019 해커스 NCS 코레일 한국철도공사 봉투모의고사,,177177489,해커스 취업교육연구소,False,기타 출판사,2019-01-04,12900,11610,1303.0,수험서/자격증,2019년1월3주
470.0,책쓰기가 이렇게 쉬울 줄이야,,177235430,양원근,False,기타 출판사,2019-01-04,14000,12600,689.0,인문학,2019년1월3주
775.0,2019 해동한국사 천기누설,,177271794,신영식,False,에스티유니타스,2019-01-04,19000,17100,479.0,수험서/자격증,2019년1월3주
854.0,2019 해커스 경찰 갓대환 형법,,177272580,김대환,False,기타 출판사,2019-01-04,32900,29610,549.0,수험서/자격증,2019년1월3주
333.0,무탈한 오늘,,177580140,문지안,False,21세기북스,2019-01-04,15000,13500,725.0,에세이,2019년1월3주
945.0,편집자 되는 법,,177620994,이옥란,False,기타 출판사,2019-01-04,10000,9000,1375.0,인문학,2019년1월3주
786.0,위험한 책읽기,,177819191,로버트 P. 왁슬러,True,기타 출판사,2019-01-04,14500,13050,154.0,인문학,2019년1월3주
949.0,블루 자이언트 10,,177830815,이시즈카 신이치,False,대원씨아이(만화),2019-01-04,6500,5850,1973.0,만화,2019년1월3주
892.0,보루토 6,,177832915,이케모토 미키오,True,대원씨아이(만화),2019-01-04,5000,4500,349.0,만화,2019년1월3주
676.0,2019 건설공사 표준품셈,(책 + CD 1장),178122203,건설연구원 편집부,False,기타 출판사,2019-01-04,55000,49500,239.0,대학교재/전문서적,2019년1월3주
225.0,2019 국어 마무리에 날개를 달아줄 국왕국어 요정노트,,178361275,김병태,False,기타 출판사,2019-01-04,15000,13500,801.0,수험서/자격증,2019년1월3주
276.0,악스트 Axt 2019.1.2,,178370121,악스트 편집부,False,은행나무,2019-01-04,10000,9000,378.0,소설/시/희곡,2019년1월3주
678.0,2019 ACL 김중근 형법 세트 - 전3권,(2쇄),178372713,김중근,False,기타 출판사,2019-01-04,58000,52200,297.0,수험서/자격증,2019년1월3주
757.0,해커스 토익 실전 1000제 3 RC 리딩 문제집,(Hackers TOEIC Reading 신토익 Edition),99881904,해커스어학연구소,False,해커스어학연구소(Hackers),2019-01-04,11900,10710,10478.0,외국어,2019년1월3주
935.0,"운 좋게 살아남았다, 나는",,176649386,김하연,False,기타 출판사,2019-01-05,14800,13320,609.0,에세이,2019년1월3주
471.0,산만한 사람을 위한 공부법,,177271942,김응준,False,김영사,2019-01-05,13800,12420,373.0,자기계발,2019년1월3주
155.0,나를 뺀 세상의 전부,,177271985,김소연,False,기타 출판사,2019-01-05,14000,12600,1988.0,에세이,2019년1월3주
58.0,2019 선재국어 단원별 약점 체크 문제집,,177286544,이선재.선재국어연구소,False,에스티유니타스,2019-01-05,18000,16200,1894.0,수험서/자격증,2019년1월3주
319.0,2019 전효진 행정법총론 전범위 모의고사,,177471113,전효진,False,에스티유니타스,2019-01-05,18000,16200,1151.0,수험서/자격증,2019년1월3주
36.0,초등 자존감의 힘,,177826776,김선호.박우란,False,길벗,2019-01-05,14000,12600,2749.0,좋은부모,2019년1월3주
611.0,초절약 살림법,,178111887,조윤경,False,기타 출판사,2019-01-05,15800,14220,1056.0,요리/살림,2019년1월3주
202.0,나를 바꿀 자유,,176188846,김민기,False,기타 출판사,2019-01-07,16800,15120,1742.0,자기계발,2019년1월3주
842.0,3개월 사용법이 인생을 바꾼다,,176464661,사사키 다이스케,True,기타 출판사,2019-01-07,5200,4680,4592.0,자기계발,2019년1월3주
810.0,1등엄마의 맛있는 매일 밥상,,177213199,오슬기,False,길벗,2019-01-07,19800,17820,634.0,요리/살림,2019년1월3주
111.0,2019 위포트 코레일 NCS 실전 모의고사,(봉투형),177285684,위포트 연구소,False,기타 출판사,2019-01-07,13800,12420,849.0,수험서/자격증,2019년1월3주
518.0,"2020 이선화 교육학 상, 하 - 전2권",,177441879,이선화,False,기타 출판사,2019-01-07,50000,45000,930.0,수험서/자격증,2019년1월3주
210.0,2019 에듀윌 코레일 한국철도공사 봉투모의고사 4회,,177444827,에듀윌 공기업취업연구소,False,에듀윌,2019-01-07,12000,10800,449.0,수험서/자격증,2019년1월3주
958.0,사랑하는 아내가 정신병원에 갔다,,177892152,마크 루카치,True,기타 출판사,2019-01-07,14000,12600,163.0,에세이,2019년1월3주
9.0,호킹의 빅 퀘스천에 대한 간결한 대답,,178130229,스티븐 호킹,True,까치,2019-01-07,17000,15300,3426.0,과학,2019년1월3주
717.0,블루스카이 콤플렉스 3,,178341901,이치가와 케이,True,기타 출판사,2019-01-07,5500,4950,269.0,만화,2019년1월3주
112.0,싫다면서 하고 있어 하하하,,178367025,최현정,False,위즈덤하우스,2019-01-07,14800,13320,717.0,에세이,2019년1월3주
472.0,2019 태종국어 진도별문제풀이,,178600095,이태종,False,기타 출판사,2019-01-07,14000,12600,297.0,수험서/자격증,2019년1월3주
573.0,Re : 제로부터 시작하는 이세계 생활 Ex 3,,176843590,나가츠키 탓페이,True,영상출판미디어(주),2019-01-08,7000,6300,1136.0,소설/시/희곡,2019년1월3주
562.0,임정로드 4000km,,176873595,김종훈,True,기타 출판사,2019-01-08,16000,14400,1307.0,역사,2019년1월3주
848.0,개와 사람의 행복한 동행을 위한 한 뼘 더 깊은 지식,(리커버 에디션),177173349,마크 베코프,True,기타 출판사,2019-01-08,19800,17820,594.0,과학,2019년1월3주
136.0,세상의 맛있는 빵 도감,,177823512,박지은,True,기타 출판사,2019-01-08,12000,10800,955.0,요리/살림,2019년1월3주
127.0,왕은 안녕하시다 1,,178335888,성석제,False,문학동네,2019-01-08,14500,13050,918.0,소설/시/희곡,2019년1월3주
160.0,왕은 안녕하시다 2,,178336127,성석제,False,문학동네,2019-01-08,14500,13050,875.0,소설/시/희곡,2019년1월3주
951.0,주인님은 왕자님을 좋아해,,178345035,요시오 아키라,False,기타 출판사,2019-01-08,5500,4950,268.0,만화,2019년1월3주
941.0,수로표,,178345327,오우기 유즈하,False,기타 출판사,2019-01-08,5500,4950,209.0,만화,2019년1월3주
847.0,시크릿! 건강 핸드북,,176799406,장영,False,기타 출판사,2019-01-09,14000,12600,4640.0,건강/취미,2019년1월3주
332.0,매일매일 좋은 날,,176863697,모리시타 노리코,True,알에이치코리아(RHK),2019-01-09,13800,12420,1124.0,에세이,2019년1월3주
944.0,2019 해커스 전산회계 2급 이론 + 실기 + 기출문제,(2019년),177154534,이남호,False,기타 출판사,2019-01-09,16900,15210,642.0,수험서/자격증,2019년1월3주
655.0,연애하지 않을 권리,,177290860,엘리,False,기타 출판사,2019-01-09,15000,13500,793.0,에세이,2019년1월3주
845.0,달빛야사 1,,177308418,류향,False,기타 출판사,2019-01-09,10000,9000,251.0,소설/시/희곡,2019년1월3주
846.0,달빛야사 2,,177308606,류향,False,기타 출판사,2019-01-09,10000,9000,248.0,소설/시/희곡,2019년1월3주
274.0,"너와 나의 최후의 전장, 혹은 세계가 시작되는 성전 5",,177590068,사자네 케이,True,㈜소미미디어,2019-01-09,9500,8550,568.0,소설/시/희곡,2019년1월3주
806.0,귀여우면 변태라도 좋아해 주실 수 있나요? 5,,177590270,하나마 토모,True,㈜소미미디어,2019-01-09,7000,6300,581.0,소설/시/희곡,2019년1월3주
813.0,달을 보며 빵을 굽다,,178154378,쓰카모토 쿠미,True,기타 출판사,2019-01-09,14000,12600,616.0,사회과학,2019년1월3주
299.0,보호받지 못한 사람들,,178376389,나카야마 시치리,True,기타 출판사,2019-01-09,15000,13500,438.0,소설/시/희곡,2019년1월3주
211.0,"앞으로 10년, 대한민국 부동산",,178517673,김장섭,False,기타 출판사,2019-01-09,16000,14400,1455.0,경제경영,2019년1월3주
773.0,2019 건축기사 4주완성 핵심이론 및 과년도문제 해설 + 기출문제 동영상강의 제공,,173806833,남재호.송우용,False,기타 출판사,2019-01-10,42000,37800,554.0,수험서/자격증,2019년1월3주
144.0,최태성 한국사 능력 검정시험 고급,,174477679,최태성,False,기타 출판사,2019-01-10,22000,19800,3770.0,수험서/자격증,2019년1월3주
348.0,최태성 한국사 능력 검정시험 중급,,174478325,최태성,False,기타 출판사,2019-01-10,18000,16200,2029.0,수험서/자격증,2019년1월3주
310.0,나는 내가 죽었다고 생각했습니다,,174533361,질 볼트 테일러,True,윌북,2019-01-10,15800,14220,5897.0,과학,2019년1월3주
197.0,2019 고시넷 코레일 한국철도공사 NCS 진짜 기출예상문제집,,176235868,한국고시회,False,기타 출판사,2019-01-10,22000,19800,692.0,수험서/자격증,2019년1월3주
123.0,나를 조금 바꾼다,,176247060,나카가와 히데코,True,기타 출판사,2019-01-10,13500,12150,1020.0,에세이,2019년1월3주
608.0,2020 키위 교육학 - 상,,176656762,김현,False,기타 출판사,2019-01-10,29000,26100,910.0,수험서/자격증,2019년1월3주
624.0,2020 키위 교육학 - 하,,176657726,김현,False,기타 출판사,2019-01-10,32000,28800,898.0,수험서/자격증,2019년1월3주
71.0,오은영의 화해,,176785084,오은영,False,기타 출판사,2019-01-10,16000,14400,16386.0,자기계발,2021년6월1주
785.0,서른과 마흔 사이 나를 되돌아볼 시간,,177158722,미리암 프리스,True,비즈니스북스,2019-01-10,15800,14220,317.0,인문학,2019년1월3주
359.0,도서관의 대마법사 1,,177188594,소피 슈임,True,㈜소미미디어,2019-01-10,5500,4950,1498.0,만화,2019년1월3주
673.0,미지의 걸작,,177295348,오노레 드 발자크,True,기타 출판사,2019-01-10,19800,17820,2594.0,소설/시/희곡,2019년1월3주
79.0,이 멋진 세계에 축복을! 14,,177440094,아카츠키 나츠메,True,디앤씨미디어(주)(D&C미디어),2019-01-10,7000,6300,2717.0,소설/시/희곡,2019년1월3주
177.0,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,,177440261,카모시다 하지메,True,디앤씨미디어(주)(D&C미디어),2019-01-10,7000,6300,2379.0,소설/시/희곡,2019년1월3주
428.0,몇 명쯤 안보고 살아도 괜찮습니다,,177579212,젠 예거,True,기타 출판사,2019-01-10,16000,14400,413.0,인문학,2019년1월3주
677.0,1일 1분 정리법,,177607598,고마츠 야스시,True,기타 출판사,2019-01-10,14000,12600,802.0,요리/살림,2019년1월3주
367.0,킬링 이브,,177617387,루크 제닝스,True,기타 출판사,2019-01-10,15000,13500,585.0,소설/시/희곡,2019년1월3주
349.0,북유럽 그림이 건네는 말,,178175094,최혜진,False,은행나무,2019-01-10,15800,14220,1334.0,예술/대중문화,2019년1월3주
102.0,그 끝에 있는 것 2,,178334807,하리보,False,기타 출판사,2019-01-10,14000,12600,2069.0,만화,2019년1월3주
586.0,2019 갓대환 형법 진도별 문제풀이,,178446677,김대환,False,기타 출판사,2019-01-10,11000,9900,227.0,수험서/자격증,2019년1월3주
412.0,2019 갓대환 형사소송법 진도별 문제풀이,,178447015,김대환,False,기타 출판사,2019-01-10,11000,9900,268.0,수험서/자격증,2019년1월3주
238.0,2019 심우철 실전동형 모의고사 Season 1,,178452384,심우철,False,기타 출판사,2019-01-10,11000,9900,1303.0,수험서/자격증,2019년1월3주
814.0,2019 심우철 실전동형 모의고사 Season 2,,178453963,심우철,False,기타 출판사,2019-01-10,11000,9900,805.0,수험서/자격증,2019년1월3주
589.0,모모와 만지 2,,178524734,사쿠라 사와,True,기타 출판사,2019-01-10,5500,4950,293.0,만화,2019년1월3주
783.0,영국 사교계 가이드,,178533128,무라카미 리코,True,기타 출판사,2019-01-10,15000,13500,2576.0,역사,2019년1월3주
320.0,파인더의 고동,,178535875,야마네 아야노,False,현대지능개발사,2019-01-10,6500,5850,586.0,만화,2019년1월3주
450.0,피와 뼈의 아이들,,178536875,토미 아데예미,True,기타 출판사,2019-01-10,16000,14400,327.0,소설/시/희곡,2019년1월3주
844.0,금색의 문자술사 7,,178543584,토모토 스이,True,디앤씨미디어(주)(D&C미디어),2019-01-10,7000,6300,195.0,소설/시/희곡,2019년1월3주
585.0,중고라도 사랑이 하고 싶어! 10,,178543593,타오 노리타케,True,디앤씨미디어(주)(D&C미디어),2019-01-10,7000,6300,324.0,소설/시/희곡,2019년1월3주
999.0,러브라이브! School idol diary 세컨드 시즌 3,,178543854,키미노 사쿠라코,True,디앤씨미디어(주)(D&C미디어),2019-01-10,5000,4500,167.0,만화,2019년1월3주
543.0,태양을 품은 소녀 3,,178543873,나나사와 마타리,True,디앤씨미디어(주)(D&C미디어),2019-01-10,9000,8100,395.0,소설/시/희곡,2019년1월3주
891.0,이 멋진 세계에 일상을! 2,,178544005,소메미야 스즈메,True,디앤씨미디어(주)(D&C미디어),2019-01-10,5000,4500,392.0,만화,2019년1월3주
255.0,우주를 계산하다,,178602383,이언 스튜어트,True,기타 출판사,2019-01-10,32000,28800,589.0,과학,2019년1월3주
998.0,나를 좋아하는 건 너뿐이냐 3,,178622565,라쿠다,True,기타 출판사,2019-01-10,7000,6300,301.0,소설/시/희곡,2019년1월3주
674.0,도박사는 기도하지 않아 2,,178622857,스도 렌,True,기타 출판사,2019-01-10,7000,6300,177.0,소설/시/희곡,2019년1월3주
55.0,오은영의 화해,(리커버),289803563,오은영,False,기타 출판사,2019-01-10,16000,14400,33084.0,자기계발,2022년5월2주
304.0,누가 고양이를 죽였나,,162341239,윤대녕,False,문학과지성사,2019-01-11,13000,11700,683.0,소설/시/희곡,2019년1월3주
237.0,해커스 토익 실전 1000제 2 RC Reading 해설집,(리딩),176237480,해커스어학연구소,False,해커스어학연구소(Hackers),2019-01-11,17900,16110,3022.0,외국어,2019년1월3주
24.0,Bohemian Rhapsody 보헤미안 랩소디 공식 인사이드 스토리북,,176243807,오웬 윌리엄스,True,기타 출판사,2019-01-11,9800,8820,2000.0,예술/대중문화,2019년1월3주
281.0,"전업맘, 재테크로 매년 3000만 원 벌다",,177292096,슈엔슈,True,기타 출판사,2019-01-11,16000,14400,1328.0,경제경영,2019년1월3주
1.0,내 어머니 이야기 세트 - 전4권,,177304972,김은성,False,기타 출판사,2019-01-11,62000,55800,9760.0,만화,2019년1월3주
309.0,내 어머니 이야기 1,,177304974,김은성,False,기타 출판사,2019-01-11,15500,13950,611.0,만화,2019년1월3주
780.0,내 어머니 이야기 2,,177304993,김은성,False,기타 출판사,2019-01-11,15500,13950,409.0,만화,2019년1월3주
950.0,이태원 클라쓰 8,,177814404,광진,False,기타 출판사,2019-01-11,13000,11700,424.0,만화,2019년1월3주
282.0,수학 공부의 재구성,,177826370,민경우,False,바다출판사,2019-01-11,14800,13320,901.0,과학,2019년1월3주
947.0,조난입니까? 2,,177884455,사가라 리리,True,㈜소미미디어,2019-01-11,5000,4500,281.0,만화,2019년1월3주
447.0,"저, 능력은 평균치로 해달라고 말했잖아요! 8",,177887317,FUNA,True,㈜소미미디어,2019-01-11,9500,8550,404.0,소설/시/희곡,2019년1월3주
524.0,해커스 임용 김진구 전문상담 기본개념 1,,178121362,김진구,False,기타 출판사,2019-01-11,28900,26010,298.0,수험서/자격증,2019년1월3주
849.0,그 책에 마음을 주지 마세요 1,,178174991,문시현,False,기타 출판사,2019-01-11,12800,11520,187.0,소설/시/희곡,2019년1월3주
893.0,그 책에 마음을 주지 마세요 2,,178175169,문시현,False,기타 출판사,2019-01-11,12800,11520,169.0,소설/시/희곡,2019년1월3주
449.0,2019 신춘문예 당선시집,,178427662,권기선,True,기타 출판사,2019-01-11,12000,10800,476.0,소설/시/희곡,2019년1월3주
254.0,어떻게 팔지 답답할 때 읽는 마케팅 책,,178430505,리처드 쇼튼,True,비즈니스북스,2019-01-11,15000,13500,1747.0,경제경영,2019년1월3주
122.0,무명기 11,,178616352,윤지운,False,대원씨아이(만화),2019-01-11,7000,6300,861.0,만화,2019년1월3주
721.0,이노센트 루즈 8,,178616778,사카모토 신이치,False,대원씨아이(만화),2019-01-11,6000,5400,427.0,만화,2019년1월3주
451.0,80세 마리코 2,,178616941,오자와 유키,False,대원씨아이(만화),2019-01-11,5500,4950,256.0,만화,2019년1월3주
720.0,하나노이 군과 상사병 1,,178617235,모리노 메구미,False,대원씨아이(만화),2019-01-11,5000,4500,3118.0,만화,2019년1월3주
956.0,이것은 왜 직업이 아니란 말인가,,178623562,박정훈,False,기타 출판사,2019-01-11,15000,13500,953.0,사회과학,2019년1월3주
292.0,잃어버린 시간을 찾아서 7,,178974090,마르셀 프루스트,True,민음사,2019-01-11,16000,14400,1293.0,소설/시/희곡,2019년1월3주
311.0,잃어버린 시간을 찾아서 8,,178974418,마르셀 프루스트,True,민음사,2019-01-11,17000,15300,1268.0,소설/시/희곡,2019년1월3주
591.0,2019 객관식 세법,,178978199,이승원.이승철,False,기타 출판사,2019-01-11,50000,50000,262.0,수험서/자격증,2019년1월3주
99.0,지성의 돈되는 부동산 1인법인,,177798177,지성,True,기타 출판사,2019-01-13,19000,17100,4050.0,경제경영,2019년1월3주
88.0,2019 전한길 한국사 4.0 실전동형 모의고사,,178423949,전한길,False,에스티유니타스,2019-01-13,21000,18900,2349.0,수험서/자격증,2019년1월3주
25.0,안녕하세요 내 이름은 인절미예요,,176839148,절미 언니,False,위즈덤하우스,2019-01-14,15000,13500,4424.0,에세이,2019년1월3주
52.0,인간실격 3,,177829824,이토 준지,True,기타 출판사,2019-01-14,10000,9000,1739.0,만화,2019년1월3주
287.0,2019 해커스 20대기업 인적성 검사 최신기출유형 + 실전문제,,178334819,해커스잡 취업교육연구소,False,기타 출판사,2019-01-14,21900,19710,2388.0,수험서/자격증,2019년1월3주
481.0,사계절 꽃 모티브 200 손뜨개 도안집,,178337479,임용옥,True,기타 출판사,2019-01-14,22000,19800,4574.0,건강/취미,2019년1월3주
482.0,2019 민경애 간호관리 기출문제뽀개기,,178354525,민경애.김철규,False,기타 출판사,2019-01-14,25000,22500,265.0,수험서/자격증,2019년1월3주
209.0,리커버리 1,,178370253,황라희,False,기타 출판사,2019-01-14,21000,18900,787.0,건강/취미,2019년1월3주
