BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category
"[  36    6  431  226   79 5707  172    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68068052,0,False,0,2015-10-12,15000,13500,369.0,[16 17  0  0  0]
"[3821 2864 2455 1255  822  123    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68365152,1590,False,0,2015-10-15,18000,16200,3992.0,[16 17  0  0  0]
"[1623 1624 5559 1283    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[   8   66  116  165  104    9    8 3638  430 2658  439  584 2128 6851
 1506    9    0    0    0    0    0    0    0    0    0]",68094549,3318,False,0,2015-10-16,17000,15300,1223.0,[98  0  0  0  0]
"[  66 1067   21  114   62 5463   27   42   29   33    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],67280524,871,False,16,2015-10-20,32000,28800,1924.0,[10  1 11  0  0]
"[1670 7977    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68473404,2259,True,0,2015-10-20,14800,13320,3102.0,[4 1 3 1 5]
"[1023  778    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68534943,126,True,13,2015-10-20,11800,10620,44252.0,[4 1 3 1 5]
"[3457    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[   8 1057 6709  129  104    9    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0]",69424084,372,False,0,2015-10-20,13800,12420,2636.0,[4 1 3 1 5]
"[ 120 2354  718 3257   12    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68054078,3226,False,0,2015-10-21,5000,4500,755.0,[7 0 0 0 0]
"[150   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68331600,680,False,3,2015-10-22,14500,13050,1962.0,[4 1 3 1 5]
"[ 544  855   36  346 1177 1724    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68779080,2061,False,0,2015-10-25,12000,10800,1734.0,[55  1 59 58  0]
"[ 109   48   28  525  567 1103   30 3905  508 1187 2179   83    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],81437602,3080,False,0,2015-10-25,34500,16900,1506.0,[55  1 59 58  0]
"[  66 2357   61  165   62   68   46  144   62   61    2 4207   12    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68338701,2220,False,0,2015-10-26,13000,11700,486.0,[10  1 11  0  0]
"[ 81 277  96  36  34 498   6 100  50   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68829723,1069,True,0,2015-10-27,15000,13500,10102.0,[15  0  0  0  0]
"[1691    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68928669,963,True,0,2015-10-27,17500,15750,8645.0,[24 26  0  0  0]
"[805   2 560 409  29   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68954358,637,False,0,2015-10-30,19000,17100,1466.0,[15  0  0  0  0]
"[275 455 275 530  80   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68825185,780,True,24,2015-11-01,7000,6300,4339.0,[4 1 3 1 5]
"[2485  530  136    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71098738,1307,False,0,2015-11-01,13500,12150,2493.0,[7 0 0 0 0]
"[ 48  60 281 192 872 921 927   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[   8  194  257  188  700    9    8   29 1651  517  668    9    0    0
    0    0    0    0    0    0    0    0    0    0    0]",68084869,3,False,6,2015-11-02,21900,19710,3845.0,[20  0  0  0  0]
"[ 66 734 144 178 158  95 162  76  27  42  14  33   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69028410,1008,False,0,2015-11-04,27000,24300,459.0,[10  1 11  0  0]
"[ 473 5249    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68954977,547,False,0,2015-11-05,9800,8820,22849.0,[4 1 3 1 5]
"[ 489  503  567 1103    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69016326,2630,True,0,2015-11-05,12000,10800,2225.0,[55  1 59 58  0]
"[3000   84  347 5531    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69539260,2014,False,0,2015-11-05,28000,26600,3373.0,[10  1 11  0  0]
"[200 190 178  72 181  92  14 132 468 426   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[ 8 12 45 14 54  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0]",69375883,855,False,21,2015-11-06,21000,18900,4531.0,[10  1 11  0  0]
"[  66  378  527  479 1360 1502    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71101350,909,False,0,2015-11-06,22000,19800,303.0,[10  1 11  0  0]
"[  66 2543 1067   21  114  102  273   97  131    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69387691,871,False,0,2015-11-09,11000,9900,2251.0,[10  1 11  0  0]
"[1226  993   66    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],68663612,91,True,0,2015-11-10,16000,14400,6645.0,[16 17  0  0  0]
"[591  32 225 445 119 204  63 338   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69159881,440,False,16,2015-11-10,14000,12600,966.0,[10  1 11  0  0]
"[ 66   3 156 303 335 727  97  30  62  68  27  42  14  33   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69755870,550,True,8,2015-11-11,18000,16200,834.0,[38  1 47  0  0]
"[ 66   3 156 303 335 180  97  30  62  68  27  42  14  33   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70138454,105,True,8,2015-11-13,31000,27900,1027.0,[38  1 47  0  0]
"[ 66   3 156  38 152  72  14  54  97  30  62  68  27  42  14  33   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70301426,105,True,8,2015-11-13,19000,17100,1207.0,[38  1 47  0  0]
"[ 113  625 3497   12    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70186664,2311,False,0,2015-11-15,15000,13500,1482.0,[7 0 0 0 0]
"[  73  116  356   36  127   27  840  216 1137 1701 2224    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69169295,249,True,0,2015-11-16,14800,13320,30137.0,[24 26  0  0  0]
"[ 251   34 5974   19    6 2383 7017    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70552292,0,False,12,2015-11-17,12000,10800,741.0,[4 1 3 1 5]
"[82 31  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0]","[  8 984 116 104   9   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",69538819,26,False,3,2015-11-18,12000,10800,4372.0,[18  0  0  0  0]
"[1768  289   28  210    2   78    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],63822533,1578,False,0,2015-11-20,15000,13500,5871.0,[15  0  0  0  0]
"[  66  312  111   62 1637   27   42   29   33    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69342300,119,False,16,2015-11-20,39000,35100,7441.0,[10  1 11  0  0]
"[ 66 467 117  61  62  68  27  42  29  33   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[   8 1338  261   46   21   33   79  199   19    6  225  313  138  558
    9    0    0    0    0    0    0    0    0    0    0]",69533492,106,False,0,2015-11-20,39000,35100,1408.0,[10  1 11  0  0]
"[  66   42  355   21  114   73   45  238  518 1703  467   95    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69556134,79,False,16,2015-11-20,12000,10800,4504.0,[10  1 11  0  0]
"[  66 6902 6907    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69577190,2839,False,16,2015-11-20,15000,13500,493.0,[10  1 11  0  0]
"[ 670 3231   37 3041  435    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69702625,1093,False,0,2015-11-20,25000,22500,4988.0,[65  1 69  0  0]
"[ 210    2 1893    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70158683,351,True,0,2015-11-20,20000,18000,4524.0,[15  0  0  0  0]
"[ 910   46   76 1011  204   19    6   23  107  353 1879    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70607478,571,True,24,2015-11-20,6800,6120,1908.0,[4 1 3 1 5]
"[2724    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[   8  423 8305    9    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0]",56868780,21,True,10,2015-11-23,22000,19800,79325.0,[15  0  0  0  0]
"[  66 2327   39  459 1343    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70924654,1326,False,0,2015-11-23,26000,26000,719.0,[10  1 11  0  0]
"[805   2 560 409  56   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70643478,637,False,0,2015-11-24,19000,17100,1244.0,[15  0  0  0  0]
"[2622  293    2  212    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],69918825,2070,False,0,2015-11-25,15000,13500,3667.0,[24 26  0  0  0]
"[1027   34 2083   71  978   21  151    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70912780,327,True,0,2015-11-25,17500,15750,1498.0,[15  0  0  0  0]
"[  66 7229  562 1250  322   62   68   30  322  350  199    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70906635,0,False,0,2015-11-26,40000,36000,382.0,[10  1 11  0  0]
"[  66  312  111   62 1637 2412    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70127598,449,False,16,2015-11-30,6000,5400,2084.0,[10  1 11  0  0]
"[ 66 312 111 363   6  36   2 212  27  42  14  33   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70262396,449,False,16,2015-11-30,29000,29000,2185.0,[10  1 11  0  0]
"[  66   42  355   21  114 3496 1973  465  119    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70274255,79,False,16,2015-11-30,16000,14400,3464.0,[10  1 11  0  0]
"[  66 1036  295  111  313   45  410 3114    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71144927,0,False,16,2015-11-30,16000,16000,554.0,[10  1 11  0  0]
"[1162   28  167 1278   23  124  529    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71175505,1920,False,0,2015-11-30,15000,13500,4252.0,[18  0  0  0  0]
"[  66    3  156   21  114   72  181   92  426   46  206    2 1061 2166
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[ 8 12 45 14 54  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0]",71623628,2783,False,8,2015-11-30,20000,18000,656.0,[10  1 11  0  0]
"[399  23 337   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70864342,160,True,0,2015-12-01,13800,12420,6438.0,[4 1 3 1 5]
"[ 106 1557    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71474330,2392,False,0,2015-12-02,13000,11700,2753.0,[32 22  0  0  0]
"[5813   33   19    6   32    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71435702,2941,False,0,2015-12-03,15000,13500,1683.0,[57  1 64  0  0]
"[ 66 537 195 246  62  68  27  42  14  33   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70908075,234,False,0,2015-12-04,37000,33300,1420.0,[10  1 11  0  0]
"[6351    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71451947,0,True,0,2015-12-04,15000,13500,584.0,[4 1 3 1 5]
"[ 230 3194 1489   19  176    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70897237,2198,False,0,2015-12-05,22000,19800,3300.0,[32 22  0  0  0]
"[ 333   25 1125    6 2942  791  716    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71101953,2416,False,0,2015-12-07,22000,19800,2704.0,[65  1 69  0  0]
"[2577   31   30 2456   30 5614 3988   83    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71408612,2094,False,0,2015-12-07,30000,27000,2575.0,[57  1 64  0  0]
"[1889   94  504    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71472529,97,False,48,2015-12-07,16000,14400,3551.0,[18  0  0  0  0]
"[  3 156 173  66  84  99 129 104   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[   8  350  110  340    9    8   56  340   68   30 2918   21  209   30
 2813   56  340 2610  331  958  660    9    0    0    0]",71624224,0,False,50,2015-12-07,17800,16020,924.0,[20  0  0  0  0]
"[1116  789 4096    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71643531,78,False,5,2015-12-07,13000,11700,10601.0,[4 1 3 1 5]
"[4722 7946    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71667890,2931,True,10,2015-12-07,25000,22500,1698.0,[32 22  0  0  0]
"[125   2 427  21 626   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],63822283,1787,False,14,2015-12-08,35000,31500,2496.0,[15  0  0  0  0]
"[210   2 427  21 626   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71472479,1787,False,14,2015-12-08,32000,28800,2301.0,[15  0  0  0  0]
"[3085    6  366   89  233   31    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],246222,86,False,0,2015-12-10,20000,18000,6857.0,[15  0  0  0  0]
"[  36    6 1846   19   85  122   39   71  233   31    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],70924795,848,True,36,2015-12-10,13800,12420,13538.0,[24 26  0  0  0]
"[167 127  19  53 168  13  89   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71437717,1290,True,37,2015-12-11,13000,11700,6434.0,[18  0  0  0  0]
"[1919  936   94 1854  386 1034 3573 1164    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71666007,400,False,0,2015-12-11,19700,17730,8619.0,[10  1 11  0  0]
"[1919  936   94 1854  386 1034 1036 4610   46 2613 4212 1370    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71666334,400,False,0,2015-12-11,7000,6300,2899.0,[20  0  0  0  0]
"[  66    3  156 3625  908   12   54   30   62   68    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 766  54 261   9   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",71728551,105,True,8,2015-12-11,18000,16200,1115.0,[38  1 47  0  0]
"[ 66   3 156 303 335 727 189  30  62  68  27  42  14  33   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72071858,1889,True,8,2015-12-11,18000,16200,608.0,[38  1 47  0  0]
"[805   2 560 409  73   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71783982,637,False,0,2015-12-12,19000,17100,1215.0,[15  0  0  0  0]
"[4102   46  710   25   82   31    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71890005,917,False,48,2015-12-14,16000,14400,12407.0,[15  0  0  0  0]
"[1562 1210    2  242  953   56    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71836877,1623,True,44,2015-12-15,7000,6300,1699.0,[4 1 3 1 5]
"[ 66   3 156  21 114  72 181  92 426   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[ 8 12 45 14 54  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0]",71999844,2783,False,8,2015-12-15,24000,21600,1277.0,[10  1 11  0  0]
"[4287 1329  363  514    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],73516853,2098,False,0,2015-12-15,20000,18000,3564.0,[10  1 11  0  0]
"[ 711  348 2025 1508   14    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71341288,487,True,9,2015-12-17,14800,13320,6303.0,[49  0  0  0  0]
"[142  45  36 276  45   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72043073,1997,True,0,2015-12-17,5500,4950,3925.0,[4 1 3 1 5]
"[7763 1941    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72115138,1744,False,32,2015-12-17,5500,4950,2177.0,[7 0 0 0 0]
"[2094 1171 1962  123   46 4892   95    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],71455806,1685,True,0,2015-12-18,16500,14850,5285.0,[32 22  0  0  0]
"[ 49 441   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72343133,2646,False,0,2015-12-18,16000,14400,1617.0,[49  0  0  0  0]
"[ 661   37  182  641   23  288 1860   28  109   13  801 1042    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72691909,748,True,0,2015-12-18,15000,13500,2054.0,[18  0  0  0  0]
"[640 205  72  92  21  33  79 149  39 491  12   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[   8  121   30   84 1170  874   30  768  996  240   30  304   29  318
   12  360    9    0    0    0    0    0    0    0    0]",71505194,141,False,0,2015-12-21,27000,24300,7323.0,[20  0  0  0  0]
